9344579,-96.115074,-100.529037,630.351929,-32.176590,-97.204399,635.993225
9374787,-96.132622,-100.188095,630.228149,-32.205765,-96.864700,635.903748
9404995,-96.228363,-99.771767,630.410583,-32.312260,-96.442612,636.108704
9435203,-96.325455,-99.418396,630.453247,-32.402534,-96.078506,636.107300
9465411,-96.439522,-99.182671,630.441895,-32.549698,-95.785393,636.154602
9495601,-96.580887,-98.998360,630.739075,-32.660038,-95.590286,636.388733
9525827,-96.754013,-99.043991,630.909302,-32.816284,-95.589020,636.635986
9556035,-96.845039,-99.645271,631.183167,-32.997524,-96.098282,636.795837
9586243,-96.863724,-100.487740,631.208008,-33.127037,-96.830437,636.803345
9616470,-96.762398,-101.241150,630.883423,-33.140579,-97.545799,636.389282
9646678,-96.710915,-101.657784,629.796204,-33.088478,-97.927696,635.306213
9676886,-96.804108,-101.886696,629.508606,-33.105495,-98.145943,635.009155
9707075,-96.964409,-102.035835,629.490356,-33.178127,-98.275230,634.995850
9737302,-97.111038,-102.157509,629.410400,-33.290108,-98.351570,634.894470
9767510,-97.252480,-102.282997,629.229370,-33.409969,-98.412224,634.705139
9797718,-97.330246,-102.391724,628.755615,-33.504112,-98.462410,634.190308
9827944,-97.392715,-102.472275,628.318237,-33.595577,-98.492920,633.755249
9858152,-97.461334,-102.507133,628.317932,-33.652237,-98.498985,633.710876
9888360,-97.555199,-102.566017,628.221497,-33.714920,-98.515511,633.627869
9918568,-97.963768,-102.655884,627.797241,-34.186810,-98.514404,633.280762
9948776,-98.282967,-102.527153,628.870850,-34.359264,-98.348228,634.182068
9978984,-98.188576,-102.641914,628.061218,-34.317383,-98.439728,633.383301
10009192,-98.119324,-102.698715,627.679443,-34.274364,-98.482460,633.018982
10039400,-98.055847,-102.719658,627.379211,-34.220528,-98.491585,632.694092
10069608,-97.943367,-102.758911,627.278564,-34.142231,-98.466141,632.558960
10099816,-97.836563,-102.788620,626.990906,-34.113350,-98.376114,632.263977
10130043,-97.767525,-102.657990,628.122742,-33.933815,-98.119995,633.353760
10160251,-97.580818,-102.542305,628.607239,-33.722702,-97.918633,633.771240
10190505,-97.356384,-102.298882,629.366943,-33.486305,-97.702911,634.462402
10220667,-96.769341,-101.606964,629.793335,-32.889896,-97.210007,634.664551
10250856,-95.350151,-99.706001,629.731140,-31.986294,-95.703247,634.583191
10281064,-94.779579,-98.898697,629.986877,-31.510067,-94.914581,634.879883
10311254,-94.400162,-98.402245,630.521118,-31.109913,-94.507812,635.440125
10341462,-94.227142,-97.841156,631.700806,-30.845592,-94.005722,636.719360
10371670,-94.156799,-97.430275,632.865112,-30.698549,-93.662796,637.867920
10401878,-94.093559,-97.012558,633.586304,-30.612440,-93.280914,638.612427
10432086,-94.146881,-96.758286,634.619202,-30.580988,-93.065063,639.752747
10462275,-94.242310,-96.396797,635.662048,-30.596853,-92.728615,640.747253
10492483,-94.261047,-96.229523,636.298157,-30.556053,-92.583977,641.400391
10522710,-94.341255,-96.125740,636.878052,-30.560005,-92.468788,641.998474
10552918,-94.432266,-95.972595,637.512207,-30.571188,-92.284599,642.651123
10583107,-95.070335,-96.253487,637.750732,-31.345581,-92.299118,643.936157
10613334,-95.581352,-96.032585,639.781189,-31.471743,-92.132912,644.874878
10643542,-95.815208,-96.092171,639.837952,-31.653593,-92.127846,645.083923
10673750,-96.326569,-96.131340,640.595886,-32.039143,-92.043922,645.851624
10703958,-96.953796,-96.251038,641.227661,-32.551548,-91.975410,646.466370
10734184,-97.933830,-96.551262,641.354736,-33.388054,-91.881302,646.525757
10764392,-98.940163,-96.887154,641.334717,-34.378681,-91.795212,646.478882
10794665,-100.244728,-97.281334,640.898499,-35.624115,-91.636108,646.060852
10824891,-102.339447,-97.893272,640.376221,-37.886276,-91.322006,645.458740
10855136,-106.021782,-99.044029,639.905273,-41.835758,-90.897926,645.156616
10885399,-1,-1,-1,-1,-1,-1
10915598,-1,-1,-1,-1,-1,-1
10945990,-1,-1,-1,-1,-1,-1
10976244,-1,-1,-1,-1,-1,-1
11006544,-1,-1,-1,-1,-1,-1
11036835,-1,-1,-1,-1,-1,-1
11067079,-1,-1,-1,-1,-1,-1
11097343,-1,-1,-1,-1,-1,-1
11127569,-1,-1,-1,-1,-1,-1
11157814,-1,-1,-1,-1,-1,-1
11188040,-1,-1,-1,-1,-1,-1
11218267,-1,-1,-1,-1,-1,-1
11248475,-1,-1,-1,-1,-1,-1
11278719,-1,-1,-1,-1,-1,-1
11308826,-1,-1,-1,-1,-1,-1
11338951,-1,-1,-1,-1,-1,-1
11369251,-1,-1,-1,-1,-1,-1
11399551,-1,-1,-1,-1,-1,-1
11429677,-1,-1,-1,-1,-1,-1
11459802,-1,-1,-1,-1,-1,-1
11489909,-1,-1,-1,-1,-1,-1
11520015,-1,-1,-1,-1,-1,-1
11550141,-1,-1,-1,-88.767250,-95.259659,633.522827
